date;dona_francisca;emborcacao;ita;nova_avanhandava;nova_ponte;santa_cecilia;serra_da_mesa;teles_pires;tres_marias
2015-05-01;201.78;32.33;127.63;82.19;39.21;77.62;34.91;59.31;37.93
2015-06-01;138.15;8.73;110.9;46.91;12.6;55.7;1.83;11.03;19.12
2015-07-01;151.74;6.77;201.48;86.42;9.36;56.8;1.62;6.97;17.97
2015-08-01;137.7;2.27;99.27;34.53;3.22;38.42;1.86;12.43;7.82
2015-09-01;110.52;46.53;145.87;124.37;60.39;107.83;35.47;79.21;62.47
2015-10-01;205.5;53.82;160.65;112.62;59.12;74.49;87.43;182.5;64.93
2015-11-01;200.58;211.56;171.87;202.21;218.16;159.07;255.24;247.93;207.18
2015-12-01;300.36;138.99;227.59;217.39;155.03;163.39;177.68;266.97;173.6
2016-01-01;119.82;425.17;154.69;263.31;435.12;211.79;397.84;322.32;389.67
2016-02-01;138.01;167.66;142.88;199.27;169.88;187.95;239.33;331.74;172.54
2016-03-01;179.33;105.1;185.61;160.53;112.72;151.21;167.74;289.49;119.07
2016-04-01;234.3;17.59;127.13;70.85;21.09;72.28;42.6;159.77;34.65
2016-05-01;118.64;17.13;111.8;101.69;22.13;78.62;18.49;40.76;26.61
2016-06-01;58.29;11.59;48.89;80.96;16.71;82.7;2.7;9.35;24.09
2016-07-01;88.29;6.3;84.6;34.78;8.43;38.31;1.7;2.24;16.11
2016-08-01;115.82;5.19;139.59;50.92;6.35;51.22;6.51;28.51;12.23
2016-09-01;48.72;30.55;73.42;60.01;37.26;53.92;39.67;78.37;36.84
2016-10-01;196.63;114.14;169.99;126.15;121.46;100.67;143.89;194.56;112.11
2016-11-01;127.53;206.0;99.2;162.31;217.53;174.01;208.58;242.4;238.46
2016-12-01;130.63;166.8;128.93;180.63;180.08;141.23;192.29;296.59;195.17
2017-01-01;117.71;126.46;134.78;220.41;145.17;182.94;188.23;323.16;175.45
2017-02-01;174.41;156.54;142.44;177.2;161.34;178.24;204.15;347.65;170.57
2017-03-01;165.63;118.95;157.2;153.15;122.45;140.54;175.16;283.37;129.59
2017-04-01;252.45;71.04;166.58;112.56;79.8;102.81;98.7;170.12;76.76
2017-05-01;267.9;38.68;173.61;106.24;48.7;100.57;29.45;63.1;52.19
2017-06-01;111.57;6.21;116.84;58.24;8.88;57.63;1.81;7.67;14.57
2017-07-01;24.71;10.14;29.91;27.51;11.66;32.9;1.73;2.53;17.65
2017-08-01;175.21;2.73;151.41;50.89;3.81;52.18;1.81;20.61;11.08
2017-09-01;119.97;13.52;99.29;49.55;17.7;43.5;17.45;71.63;23.0
2017-10-01;279.53;62.41;254.87;140.8;73.16;103.72;76.08;169.16;87.13
2017-11-01;148.83;191.9;150.3;165.11;195.93;127.85;239.35;242.52;193.29
2017-12-01;96.81;249.78;137.06;206.07;256.56;151.83;242.47;306.4;238.72
2018-01-01;188.26;204.81;210.55;239.37;240.31;188.54;207.42;320.34;243.85
2018-02-01;77.14;241.0;119.5;163.53;235.79;163.36;272.38;335.39;224.12
2018-03-01;147.62;120.83;167.86;180.8;131.25;175.23;160.39;300.83;153.3
2018-04-01;69.24;81.06;62.02;81.7;89.16;85.8;138.56;192.17;79.71
2018-05-01;155.43;16.4;72.38;57.42;20.24;62.18;16.64;57.88;24.51
2018-06-01;88.83;6.84;91.82;47.07;9.75;51.93;1.81;8.45;14.46
2018-07-01;79.14;3.06;69.15;29.5;4.22;35.66;1.12;3.27;13.16
2018-08-01;90.43;6.99;116.66;65.84;9.15;55.35;6.71;22.4;15.9
2018-09-01;166.26;30.62;163.22;82.04;39.93;69.43;26.58;80.97;43.03
2018-10-01;170.75;112.53;167.15;157.36;121.18;122.64;152.57;192.16;116.89
2018-11-01;204.09;164.84;138.33;134.82;171.51;107.53;205.11;258.97;182.12
2018-12-01;129.49;229.13;87.5;163.5;244.93;151.8;234.73;273.36;259.65
2019-01-01;211.36;126.36;122.95;202.54;135.62;171.75;177.21;298.35;172.57
2019-02-01;122.86;160.4;143.96;200.41;164.98;202.19;216.04;341.89;178.04
2019-03-01;145.61;148.53;166.85;173.25;154.69;163.62;188.15;303.62;159.97
2019-04-01;172.92;94.93;125.81;93.67;105.39;103.68;127.66;179.02;97.61
2019-05-01;280.4;29.71;174.77;76.1;36.86;75.48;34.7;47.31;35.84
2019-06-01;43.02;8.0;56.92;56.91;11.43;57.39;2.33;6.72;17.18
2019-07-01;140.06;6.61;114.88;42.08;8.56;43.43;1.84;3.28;17.09
2019-08-01;69.38;2.12;69.09;26.51;2.91;37.24;1.79;10.17;8.7
2019-09-01;35.1;31.34;63.87;64.64;40.08;61.67;25.61;70.95;42.17
2019-10-01;182.12;71.44;144.44;94.4;80.2;76.84;96.88;193.44;86.99
2019-11-01;152.61;170.09;121.41;148.91;187.8;122.31;193.95;243.73;187.88
2019-12-01;109.96;231.47;134.59;228.07;246.88;184.84;244.27;266.6;246.78
2020-01-01;138.01;370.6;151.36;221.3;404.71;199.56;306.95;301.43;376.61
2020-02-01;101.24;192.72;112.98;204.38;204.42;212.99;240.87;335.07;214.97
2020-03-01;46.78;171.78;68.76;140.01;168.7;140.62;193.45;266.8;170.33
2020-04-01;57.84;76.39;49.73;72.18;76.86;72.15;125.38;157.91;69.79
2020-05-01;151.56;23.48;94.55;58.37;27.53;62.16;23.28;57.67;29.14
2020-06-01;159.9;4.5;160.44;63.71;6.51;62.98;1.75;7.72;13.53
2020-07-01;82.61;1.5;85.83;29.04;2.01;32.5;1.64;3.82;8.97
2020-08-01;69.66;2.57;105.61;55.85;3.6;49.94;1.88;11.51;10.8
2020-09-01;67.02;11.65;73.31;48.61;14.16;46.05;24.95;66.87;22.39
2020-10-01;101.0;134.74;83.43;115.65;139.07;94.25;151.34;183.28;125.14
2020-11-01;121.62;170.0;91.46;127.2;167.61;115.46;212.41;225.53;177.52
2020-12-01;120.81;190.3;127.19;184.53;200.38;163.01;232.35;291.61;224.62
2021-01-01;219.48;209.93;231.62;220.86;232.69;194.51;245.72;312.77;244.47
