date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1942-04-01;111.29;-999.0;64.18;-999.0;64.72;90.12;178.31;131.76;-999.0;90.98;134.99;116.95;67.25;123.74;104.27;-999.0;-999.0;102.34;-999.0;46.34;-999.0;78.49;146.3;48.95
1942-05-01;37.13;-999.0;240.12;-999.0;39.46;135.94;141.51;3.67;-999.0;27.88;25.99;47.5;63.96;124.78;30.38;-999.0;-999.0;31.94;-999.0;9.04;-999.0;18.29;102.4;16.27
1942-06-01;12.73;-999.0;126.68;-999.0;21.71;75.61;143.28;19.34;-999.0;54.38;21.52;108.25;96.76;182.03;31.93;-999.0;-999.0;7.8;-999.0;3.34;-999.0;6.83;5.03;27.38
1942-07-01;11.7;-999.0;74.82;-999.0;20.52;94.67;58.98;2.28;-999.0;48.28;11.38;84.86;10.17;139.8;59.52;-999.0;-999.0;3.49;-999.0;1.64;-999.0;4.37;0.65;15.42
1942-08-01;1.1;-999.0;164.23;-999.0;1.82;82.01;45.26;0.04;-999.0;1.95;2.98;4.02;0.55;53.72;10.69;-999.0;-999.0;0.0;-999.0;0.57;-999.0;1.07;0.0;17.59
1942-09-01;35.41;-999.0;114.38;-999.0;52.69;119.98;156.95;82.64;-999.0;39.77;51.62;94.1;51.68;98.42;48.7;-999.0;-999.0;45.56;-999.0;61.51;-999.0;64.02;88.57;7.97
1942-10-01;86.89;-999.0;179.43;-999.0;166.68;79.75;125.57;162.77;-999.0;45.54;150.68;50.3;49.74;85.27;123.19;-999.0;-999.0;78.19;-999.0;127.27;-999.0;158.22;113.4;61.02
1942-11-01;161.34;-999.0;45.0;-999.0;190.61;55.11;66.67;185.63;-999.0;115.04;210.71;73.36;99.37;64.54;162.36;-999.0;-999.0;194.29;-999.0;269.23;-999.0;239.9;256.05;51.91
1942-12-01;239.79;-999.0;36.53;-999.0;263.6;72.49;78.13;389.18;-999.0;207.45;366.06;142.73;108.31;82.09;202.57;-999.0;-999.0;390.47;-999.0;279.18;-999.0;406.11;282.26;98.8
1943-01-01;362.82;-999.0;50.3;-999.0;370.56;64.83;83.18;455.81;-999.0;240.03;493.23;166.56;181.74;143.4;242.57;-999.0;-999.0;406.19;-999.0;159.13;-999.0;353.98;348.33;64.24
1943-02-01;201.72;-999.0;103.25;-999.0;212.09;111.04;116.3;99.29;-999.0;136.93;203.98;144.19;198.76;132.91;192.73;-999.0;-999.0;124.64;-999.0;91.22;-999.0;161.72;202.12;50.33
1943-03-01;188.7;-999.0;116.75;-999.0;213.71;74.67;153.82;177.29;-999.0;159.57;192.67;132.83;204.18;97.81;162.25;-999.0;-999.0;222.03;-999.0;158.39;-999.0;162.81;296.86;96.29
1943-04-01;32.15;-999.0;20.53;-999.0;27.01;40.14;114.54;51.74;-999.0;31.34;47.22;42.18;69.89;38.82;39.87;-999.0;-999.0;70.21;-999.0;65.82;-999.0;42.61;72.79;55.72
1943-05-01;3.46;-999.0;195.98;-999.0;2.09;224.47;104.86;1.18;-999.0;3.19;10.87;37.69;11.21;245.73;9.48;-999.0;-999.0;2.87;-999.0;2.6;-999.0;2.06;5.83;27.55
1943-06-01;26.57;-999.0;143.82;-999.0;18.53;159.35;123.41;8.24;-999.0;32.79;16.43;44.53;48.67;214.18;36.06;-999.0;-999.0;30.06;-999.0;2.1;-999.0;10.72;4.86;8.64
1943-07-01;0.2;-999.0;126.04;-999.0;0.41;153.86;31.88;0.0;-999.0;2.68;0.01;17.17;1.42;170.62;6.05;-999.0;-999.0;0.0;-999.0;1.66;-999.0;0.15;17.11;25.87
1943-08-01;0.89;-999.0;65.47;-999.0;17.86;127.92;39.79;0.56;-999.0;13.51;4.71;23.49;2.83;133.59;70.61;-999.0;-999.0;0.0;-999.0;4.02;-999.0;9.1;0.0;12.46
1943-09-01;46.72;-999.0;146.61;-999.0;58.63;151.07;96.33;11.86;-999.0;81.51;26.11;92.16;80.08;155.56;54.16;-999.0;-999.0;28.47;-999.0;14.94;-999.0;35.06;77.96;12.65
1943-10-01;170.45;-999.0;50.35;-999.0;167.67;87.4;195.3;163.31;-999.0;191.1;145.4;208.39;157.53;199.15;184.89;-999.0;-999.0;153.16;-999.0;96.89;-999.0;116.34;179.61;14.19
1943-11-01;175.02;-999.0;63.3;-999.0;113.22;72.02;198.48;286.01;-999.0;111.7;217.29;113.3;169.07;110.07;92.33;-999.0;-999.0;311.03;-999.0;192.79;-999.0;147.22;210.92;46.82
1943-12-01;197.43;-999.0;127.25;-999.0;265.89;91.91;109.93;228.48;-999.0;150.91;235.66;109.54;167.54;91.0;233.6;-999.0;-999.0;132.53;-999.0;249.2;-999.0;335.72;219.85;67.18
1944-01-01;160.25;-999.0;153.74;-999.0;185.58;210.97;123.04;132.08;-999.0;141.55;222.09;144.06;90.69;210.88;181.33;-999.0;-999.0;108.85;-999.0;94.02;-999.0;188.22;188.65;64.1
1944-02-01;200.42;-999.0;114.34;-999.0;253.94;108.91;102.26;219.61;-999.0;191.92;232.27;160.47;170.04;130.29;319.52;-999.0;-999.0;212.66;-999.0;130.09;-999.0;251.19;332.83;25.98
1944-03-01;156.38;-999.0;77.6;-999.0;163.65;93.9;140.24;172.07;-999.0;135.62;180.21;141.87;136.57;187.44;183.69;-999.0;-999.0;149.59;-999.0;87.83;-999.0;138.05;232.44;102.7
1944-04-01;73.68;-999.0;46.43;-999.0;63.13;44.3;96.7;83.08;-999.0;48.92;114.61;40.75;69.65;110.78;79.05;-999.0;-999.0;67.24;-999.0;79.9;-999.0;80.06;171.67;100.5
1944-05-01;1.83;-999.0;58.24;-999.0;8.39;13.45;118.3;4.4;-999.0;4.82;1.29;39.06;13.76;29.22;29.62;-999.0;-999.0;2.01;-999.0;1.58;-999.0;1.9;48.84;46.37
1944-06-01;1.36;-999.0;259.08;-999.0;3.67;121.13;56.49;1.21;-999.0;9.09;8.9;28.74;13.32;49.9;17.23;-999.0;-999.0;0.23;-999.0;1.07;-999.0;0.73;2.42;27.67
1944-07-01;1.1;-999.0;41.95;-999.0;5.15;50.91;12.2;0.0;-999.0;4.55;0.16;10.55;4.85;23.06;25.22;-999.0;-999.0;0.0;-999.0;0.56;-999.0;0.13;2.15;29.93
1944-08-01;0.12;-999.0;62.0;-999.0;0.71;56.1;24.45;0.0;-999.0;0.86;0.01;6.71;1.0;70.23;4.57;-999.0;-999.0;0.0;-999.0;0.63;-999.0;0.31;0.0;22.72
1944-09-01;3.34;-999.0;55.96;-999.0;7.67;45.34;57.14;0.42;-999.0;9.32;2.47;33.3;12.78;26.97;15.79;-999.0;-999.0;5.08;-999.0;1.07;-999.0;1.6;24.24;13.58
1944-10-01;121.46;-999.0;175.13;-999.0;120.76;111.98;104.41;106.16;-999.0;79.54;140.95;45.26;122.12;89.8;76.63;-999.0;-999.0;151.08;202.6;81.99;-999.0;123.05;129.76;5.84
1944-11-01;198.09;-999.0;81.78;-999.0;149.47;132.21;153.61;198.37;-999.0;161.92;158.23;172.83;194.75;224.31;191.82;-999.0;-999.0;196.6;163.3;127.65;-999.0;143.71;222.1;71.71
1944-12-01;85.72;-999.0;14.85;-999.0;173.61;17.57;51.81;250.19;-999.0;70.24;158.44;61.3;59.27;61.92;144.6;-999.0;-999.0;193.65;323.9;336.88;-999.0;245.68;209.16;142.03
1945-01-01;244.04;-999.0;80.58;-999.0;300.17;109.63;72.4;376.76;-999.0;215.24;323.13;156.97;210.76;145.95;247.94;-999.0;-999.0;314.75;279.7;213.08;-999.0;331.23;337.53;72.42
1945-02-01;236.83;-999.0;50.33;-999.0;252.07;120.34;167.33;284.16;-999.0;207.57;283.37;231.12;228.07;212.67;284.12;-999.0;-999.0;266.38;234.2;109.34;-999.0;230.36;323.81;65.44
1945-03-01;154.11;-999.0;51.44;-999.0;206.05;61.34;185.97;318.39;-999.0;130.72;251.82;103.88;131.68;88.94;185.02;-999.0;-999.0;272.61;1.4;190.95;-999.0;255.9;257.01;87.97
1945-04-01;64.41;-999.0;55.11;-999.0;92.77;89.7;40.75;182.48;-999.0;49.47;112.26;64.58;92.53;106.9;101.71;-999.0;-999.0;145.12;77.0;168.62;-999.0;156.13;294.46;108.42
1945-05-01;6.83;-999.0;52.91;-999.0;18.54;23.9;54.96;24.24;-999.0;15.54;11.59;27.97;29.53;43.58;35.9;-999.0;-999.0;20.8;11.0;39.65;-999.0;20.75;115.87;114.26
1945-06-01;32.64;-999.0;72.93;-999.0;59.91;74.2;91.88;0.24;-999.0;138.42;3.9;155.35;63.95;163.22;152.11;-999.0;-999.0;0.53;-999.0;6.05;-999.0;26.51;26.34;29.48
1945-07-01;11.12;-999.0;217.81;-999.0;7.66;106.47;93.13;0.0;-999.0;32.24;0.39;62.74;30.42;184.47;28.1;-999.0;-999.0;2.2;11.1;0.68;-999.0;0.34;1.08;29.89
1945-08-01;2.96;-999.0;140.09;-999.0;8.1;85.72;24.19;0.0;-999.0;3.36;5.03;14.59;1.59;120.4;8.32;-999.0;-999.0;0.22;0.0;0.83;-999.0;6.05;0.0;9.97
1945-09-01;17.57;-999.0;190.11;-999.0;33.75;117.17;91.65;2.7;-999.0;29.28;21.34;55.75;21.98;109.13;53.08;-999.0;-999.0;18.51;41.6;5.82;-999.0;41.46;12.74;9.39
1945-10-01;95.3;-999.0;49.55;-999.0;103.53;67.51;130.95;129.23;-999.0;68.2;118.18;88.26;65.03;146.99;79.39;-999.0;-999.0;137.06;102.0;127.03;-999.0;130.86;173.63;35.32
1945-11-01;249.41;-999.0;82.63;-999.0;231.03;65.44;84.85;288.39;-999.0;171.42;301.61;95.75;125.43;141.02;152.76;-999.0;-999.0;292.38;208.9;217.05;-999.0;298.19;250.23;28.27
1945-12-01;312.0;-999.0;180.33;-999.0;440.15;139.56;134.17;490.22;-999.0;181.15;431.49;120.29;169.44;228.57;282.75;-999.0;-999.0;347.11;267.4;283.79;-999.0;547.15;325.94;83.13
1946-01-01;226.23;-999.0;295.9;-999.0;268.59;257.73;155.87;146.73;-999.0;243.4;177.07;270.48;312.53;402.63;267.9;-999.0;-999.0;280.6;192.1;85.94;-999.0;175.95;234.56;59.93
1946-02-01;145.43;-999.0;142.06;-999.0;112.77;207.79;270.09;131.1;-999.0;204.48;145.31;324.31;248.85;609.94;166.45;-999.0;-999.0;148.22;127.3;53.35;-999.0;60.26;220.67;57.35
1946-03-01;234.36;-999.0;83.91;-999.0;213.04;110.56;163.62;236.92;-999.0;164.09;293.51;160.61;231.46;225.24;202.47;-999.0;-999.0;238.68;89.2;138.14;-999.0;235.32;203.1;88.25
