-58.788493821,-14.586622921
-58.788493821,-14.593840000
-58.790425152,-14.649848606
-58.788493821,-14.703925881
-58.800081809,-14.740621175
-58.819395121,-14.750277831
-58.794287815,-14.806286437
-58.802013140,-14.839119068
-58.836777102,-14.887402349
-58.877335058,-14.964655598
-58.894717039,-15.024526867
-58.902442364,-15.088260797
-58.925618339,-15.151994728
-58.927549670,-15.180964697
-58.879266389,-15.221522653
-58.894717039,-15.264011940
-58.944931652,-15.310363890
-58.971970289,-15.343196521
-59.012528245,-15.343196521
-59.026047564,-15.381823146
-59.035704220,-15.420449770
-59.051154870,-15.443625745
-59.074330845,-15.455213733
-59.103300813,-15.451351070
-59.120682794,-15.457145064
-59.112957469,-15.509291007
-59.120682794,-15.590406919
-59.145790100,-15.617445557
-59.178622731,-15.617445557
-59.194073381,-15.640621532
-59.180554063,-15.677316825
-59.172828738,-15.737188094
-59.226906012,-15.789334037
-59.230768675,-15.802853356
-59.302227931,-15.853067968
-59.311884587,-15.899419918
-59.321541243,-15.934183880
-59.364030530,-15.970879173
-59.394931830,-16.003711804
-59.435489786,-16.056823413
-59.471219414,-16.068411401
-59.501155048,-16.062617407
-59.542678670,-16.075171060
-59.557163654,-16.097381369
-59.505983376,-16.137939325
-59.486670064,-16.179462947
-59.527228020,-16.204570253
-59.572614304,-16.192982266
-59.615103591,-16.213261244
-59.630554241,-16.209398581
-59.660489875,-16.171737622
-59.699116500,-16.169806291
-59.695253838,-16.217123906
-59.696219503,-16.241265547
-59.706841825,-16.260578859
-59.759953434,-16.290514493
-59.802442721,-16.329141118
-59.856519996,-16.337832109
-59.916391264,-16.351351427
-59.938601574,-16.372596071
-59.997507176,-16.478819289
-60.051584451,-16.500063933
-60.084417082,-16.552209876
-60.102764729,-16.583111176
-60.124009373,-16.599527491
-60.217678938,-16.603390154
-60.248580237,-16.626566129
-60.287206862,-16.658433094
-60.320039493,-16.690300060
-60.321005159,-16.735686344
-60.309417171,-16.771415972
-60.285275531,-16.807145600
-60.252442900,-16.842875227
-60.233129588,-16.870879530
-60.208987947,-16.921094143
-60.195468628,-16.987725070
-60.134631694,-17.046630673
-60.117249713,-17.090085626
-60.125940704,-17.122918257
-60.159739000,-17.162510547
-60.221541600,-17.199205841
-60.231198256,-17.226244478
-60.215747606,-17.275493425
-60.249545903,-17.336330359
-60.279481537,-17.367231659
-60.304588843,-17.387510637
-60.333558812,-17.419377602
-60.329696149,-17.448347571
-60.305554509,-17.496630852
-60.280447203,-17.533326145
-60.276584540,-17.651137351
-60.286241197,-17.702317629
-60.298794850,-17.836545150
-60.309417171,-17.892553756
-60.318108162,-17.927317718
-60.331627481,-17.960150349
-60.420468718,-18.027746942
-60.490962308,-18.025815611
-60.546970914,-18.024849945
-60.579803545,-18.021952949
-60.613601842,-18.030643939
-60.649331469,-18.059613908
-60.649331469,-18.151352142
-60.641606144,-18.192875763
-60.586563204,-18.227639725
-60.568215557,-18.262403688
-60.540211254,-18.378283562
-60.542142586,-18.402425202
-60.561455898,-18.498991764
-60.587528870,-18.598455323
-60.592357198,-18.616802970
-60.619395835,-18.679571235
-60.628086826,-18.717232194
-60.638709148,-18.776137797
-60.658988126,-18.800279438
-60.678301438,-18.833112069
-60.807700631,-18.836009066
-60.855018246,-18.836974731
-60.934202827,-18.896846000
-60.951584808,-18.915193646
-61.005662083,-18.947060612
-61.094503320,-18.952854605
-61.193966879,-18.957682934
-61.256735144,-18.991481230
