-45.963135271,-22.851676408
-45.944658253,-22.851246710
-45.904100297,-22.852212376
-45.873198997,-22.867663026
-45.857748347,-22.854143707
-45.843263363,-22.836761726
-45.810430732,-22.818414079
-45.780495098,-22.811654420
-45.751525129,-22.836761726
-45.745731136,-22.871525688
-45.733177483,-22.880216679
-45.671374883,-22.876354016
-45.639507917,-22.839658723
-45.616331943,-22.816482748
-45.590258971,-22.792341107
-45.573842655,-22.773993461
-45.463756775,-22.686117889
-45.421267488,-22.641697271
-45.374915538,-22.570238015
-45.342082907,-22.525817396
-45.299593620,-22.485259440
-45.222340370,-22.456289472
-45.125773808,-22.456289472
-45.017619259,-22.454358141
-44.957747990,-22.450495478
-44.901739384,-22.448564147
-44.818692141,-22.452426809
-44.783928179,-22.402212197
-44.751095548,-22.369379566
-44.699758176,-22.370631697
-44.671910967,-22.371310897
-44.627490349,-22.377104891
-44.488434499,-22.323027616
-44.453670537,-22.292126317
-44.422769237,-22.280538329
-44.370623294,-22.297920310
-44.351309981,-22.315302291
-44.316546019,-22.315302291
-44.308820694,-22.309508298
-44.272125401,-22.288263654
-44.250880757,-22.276675667
-44.233498776,-22.299851642
-44.223842120,-22.317233623
-44.171696176,-22.342340929
-44.140794876,-22.346203591
-44.113756239,-22.336546935
-44.080923608,-22.286332323
-44.061610296,-22.268950342
-44.017189677,-22.299851642
-43.990151040,-22.321096285
-43.936073765,-22.334615604
-43.881996491,-22.346203591
-43.806674572,-22.380967554
-43.800880579,-22.429250835
-43.812468566,-22.471740122
-43.874271166,-22.531611390
-43.951524415,-22.585688665
-43.995945034,-22.581826002
-44.057747633,-22.606933308
-44.069335621,-22.657147921
-44.098305589,-22.680323896
-44.142726208,-22.695774545
-44.177490170,-22.709293864
-44.237361438,-22.689980552
-44.252812088,-22.763371139
-44.279850726,-22.801997764
-44.291438713,-22.798135101
-44.380279950,-22.771096464
-44.409249919,-22.809723088
-44.438219887,-22.755645814
-44.469121187,-22.722813183
-44.507747812,-22.740195164
-44.550237099,-22.709293864
-44.606245705,-22.711225195
-44.652597655,-22.742126495
-44.669979636,-22.817448413
-44.685430286,-22.885045007
-44.695086942,-22.919808969
-44.743370223,-22.954572931
-44.776202854,-22.997062219
-44.801310160,-23.043414168
-44.803241491,-23.078178131
-44.824486135,-23.130324074
-44.838005454,-23.176676024
-44.861181428,-23.190195342
-44.897876722,-23.195989336
-44.934572015,-23.203714661
-44.998305946,-23.250066611
-45.009893934,-23.279036579
-45.021481921,-23.309937879
-45.031138577,-23.333113854
-45.060108546,-23.352427166
-45.085215852,-23.354358498
-45.121911146,-23.354358498
-45.147018452,-23.367877816
-45.154743777,-23.404573110
-45.170194427,-23.427749085
-45.177919752,-23.443199735
-45.191439070,-23.445131066
-45.208821051,-23.448993728
-45.230065695,-23.443199735
-45.266760988,-23.445131066
-45.293799626,-23.464444378
-45.305387613,-23.479895028
-45.330494919,-23.516590322
-45.349808232,-23.526246978
-45.392297519,-23.537834965
-45.421267488,-23.543628959
-45.481138756,-23.553285615
-45.525559374,-23.570667596
-45.533284699,-23.591912240
-45.537147362,-23.607362890
-45.548735349,-23.618950877
-45.571911324,-23.628607534
-45.595087299,-23.630538865
-45.631782593,-23.632470196
-45.656889899,-23.636332859
-45.685859867,-23.632470196
-45.710967173,-23.618950877
-45.721166009,-23.613214032
-45.719658164,-23.610259887
-45.684894202,-23.575495925
-45.667512220,-23.554251281
-45.653027236,-23.528178309
-45.649164574,-23.495345678
-45.665580889,-23.487620353
-45.716761167,-23.487620353
-45.738971476,-23.512727659
-45.754422126,-23.526246978
-45.784357760,-23.499208341
-45.818156057,-23.478929363
-45.832641041,-23.471204038
-45.870302000,-23.477963697
-45.895409307,-23.493414347
-45.955280575,-23.486654688
-46.039293484,-23.526246978
-46.055709799,-23.539766297
-46.089508096,-23.527212644
-46.084679768,-23.483757691
-46.092405093,-23.460581716
-46.116546733,-23.445131066
-46.176418002,-23.454787722
-46.200559642,-23.474101034
-46.224701283,-23.492448681
-46.278778557,-23.488586019
-46.294229207,-23.462513047
-46.304851529,-23.430646082
-46.305817195,-23.400710447
-46.342512488,-23.385259798
-46.361825801,-23.381397135
-46.413006078,-23.337942182
-46.430388060,-23.287727570
-46.413006078,-23.243306952
-46.349272148,-23.187298346
-46.262362242,-23.154465715
-46.206353636,-23.125495746
-46.161933017,-23.086869121
-46.154207693,-23.036654509
-46.140688374,-23.005753209
-46.094336424,-22.974851909
-46.075023112,-22.955538597
-46.044121812,-22.926568628
-46.038327818,-22.893735997
-46.015151843,-22.868628691
-45.976525219,-22.862834698
-45.963135271,-22.851676408
