-50.228086345,-26.827457776
-50.280701834,-26.835378387
-50.298461597,-26.812290696
-50.383397246,-26.814717429
-50.431931902,-26.812290696
-50.495026956,-26.802583765
-50.543561612,-26.802583765
-50.594523001,-26.807437230
-50.633350727,-26.807437230
-50.655191322,-26.792876833
-50.655191322,-26.758902574
-50.689165582,-26.739488711
-50.703725978,-26.758902574
-50.708579444,-26.785596635
-50.752260635,-26.783169902
-50.783808162,-26.758902574
-50.849329948,-26.756475841
-50.878450742,-26.749195643
-50.900291337,-26.712794650
-50.931838864,-26.681247124
-50.973093322,-26.654553063
-50.997360650,-26.625432269
-51.050748772,-26.598738208
-51.099283429,-26.586604543
-51.155098283,-26.606018406
-51.193926009,-26.649699597
-51.227900268,-26.695807520
-51.269154726,-26.712794650
-51.305555718,-26.710367917
-51.358943841,-26.698234253
-51.388064634,-26.705514452
-51.405249765,-26.708787810
-51.442666123,-26.657586479
-51.500907711,-26.579931028
-51.629524550,-26.577504295
-51.777555252,-26.579931028
-51.898891894,-26.577504295
-52.027508733,-26.555663700
-52.049349329,-26.531396372
-52.088177054,-26.490141914
-52.136711710,-26.465874586
-52.216793893,-26.465874586
-52.282315680,-26.465874586
-52.330850336,-26.439180524
-52.413359252,-26.412486463
-52.469174107,-26.414913196
-52.517708763,-26.417339929
-52.583230550,-26.407632998
-52.609924611,-26.407632998
-52.641472137,-26.378512204
-52.682726595,-26.351818143
-52.711847389,-26.342111212
-52.770088977,-26.349391410
-52.876865221,-26.349391410
-52.956947404,-26.361525074
-52.995775129,-26.337257746
-53.034602855,-26.361525074
-53.071003847,-26.380938937
-53.117111771,-26.373658738
-53.141379099,-26.354244876
-53.187487022,-26.334831013
-53.219034549,-26.320270616
-53.255435541,-26.293576555
-53.282129602,-26.269309227
-53.294263267,-26.235334967
-53.291836534,-26.203787441
-53.291836534,-26.191653777
-53.277276137,-26.184373578
-53.253008809,-26.177093380
-53.243301877,-26.162532983
-53.262715740,-26.135838922
-53.286983068,-26.118851792
-53.286983068,-26.094584464
-53.272422671,-26.072743868
-53.253008809,-26.058183471
-53.238448412,-26.026635945
-53.243301877,-25.992661685
-53.243301877,-25.963540891
-53.226314748,-25.951407227
-53.221461282,-25.934420097
-53.257862274,-25.905299304
-53.303970198,-25.888312174
-53.318530595,-25.871325044
-53.325810793,-25.851911181
-53.340371190,-25.783962662
-53.345224656,-25.728147807
