date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/06/81;87.9;20.36;160.5;36.36;49.59;140.77;104.4;27.0;21.73;83.62;39.6;88.59;73.38;94.8;62.09;42.34;31.15;37.2;25.04;20.54;15.86;42.49;19.45;19.87
01/07/81;4.96;6.38;52.39;1.52;8.51;66.5;4.34;4.65;1.62;37.96;0.93;33.31;3.33;55.18;63.11;7.55;3.78;2.48;2.92;1.46;1.14;3.65;2.49;15.86
01/08/81;14.26;14.53;50.84;4.02;19.58;76.8;39.68;1.24;1.73;29.49;3.72;28.38;10.74;63.86;40.23;67.27;31.22;0.31;0.95;5.51;9.09;14.46;6.58;12.0
01/09/81;17.4;21.55;157.2;5.89;32.37;157.37;38.4;12.9;1.99;21.73;7.8;31.63;14.13;111.6;23.28;90.31;38.63;12.6;8.56;1.35;18.5;16.67;7.96;6.25
01/10/81;272.18;184.69;62.31;235.51;209.75;89.22;196.85;224.13;183.3;222.9;231.57;199.79;172.94;118.73;163.8;123.35;152.48;252.03;206.64;153.33;161.95;206.47;155.67;2.81
01/11/81;200.7;294.1;152.4;271.1;290.76;138.89;196.2;372.6;301.73;189.9;257.1;174.56;213.12;142.8;220.18;160.02;261.01;296.1;346.86;213.81;302.23;308.29;285.97;20.13
01/12/81;313.41;209.68;163.68;230.94;261.33;144.6;429.04;287.99;154.8;247.36;259.78;259.56;302.05;159.96;177.75;279.01;224.25;319.92;232.34;112.86;244.54;250.65;202.78;59.03
01/01/82;272.49;425.61;36.27;400.94;345.47;25.41;55.8;356.81;417.55;226.19;417.57;134.62;208.38;38.75;222.64;360.76;389.02;350.92;369.39;286.62;443.28;381.45;411.41;40.59
01/02/82;162.12;363.91;198.52;62.51;167.75;162.34;187.6;107.8;175.16;217.53;67.76;203.8;183.6;209.44;252.45;287.81;355.06;109.76;125.69;75.19;356.07;96.63;230.13;44.25
01/03/82;268.77;315.28;66.96;342.09;329.81;87.78;119.04;342.86;290.41;220.37;366.11;116.42;253.49;90.21;238.34;320.78;317.33;443.92;321.18;189.73;319.63;337.27;270.62;63.61
