date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1950-06-01;21.59;9.63;206.67;4.04;20.65;103.75;113.18;2.7;0.57;46.92;13.67;78.81;26.21;105.18;30.83;49.12;11.69;2.98;0.65;1.36;1.52;12.2;2.94;8.56
1950-07-01;16.85;4.57;105.31;2.0;18.78;67.68;57.91;1.9;0.0;29.86;10.23;55.46;20.13;62.35;20.63;27.86;3.62;1.87;0.0;1.34;0.71;19.97;2.67;13.27
1950-08-01;2.04;14.11;82.3;0.37;2.11;108.09;22.06;0.54;0.0;2.99;0.39;17.57;11.08;51.8;7.69;7.23;6.91;0.87;0.0;0.31;4.59;0.22;0.95;8.2
1950-09-01;45.14;70.27;139.16;50.64;40.55;129.17;105.76;31.56;35.66;55.66;50.84;96.52;52.23;110.04;39.53;56.41;84.02;19.25;26.08;21.08;59.98;46.84;44.0;2.09
1950-10-01;193.49;169.34;110.69;173.31;169.15;154.36;175.61;198.18;157.85;184.69;185.28;184.67;169.6;178.65;165.49;135.15;167.24;222.81;160.13;67.44;195.82;145.93;136.9;15.31
1950-11-01;245.16;211.32;100.11;232.07;273.41;127.48;199.21;220.35;218.08;190.7;274.79;168.4;185.86;166.21;189.72;157.19;247.08;243.4;248.18;198.03;270.28;316.4;185.85;54.59
1950-12-01;227.94;313.75;143.47;259.07;194.23;182.39;244.75;265.99;212.93;169.33;257.46;217.84;193.29;204.03;169.91;226.46;367.24;260.72;267.87;144.65;355.27;213.44;260.22;34.02
1951-01-01;376.39;306.29;116.24;251.06;390.95;172.94;212.17;260.32;150.17;348.48;346.53;262.44;278.38;195.36;330.33;295.28;345.24;299.58;246.12;114.79;344.09;350.09;221.88;26.65
1951-02-01;151.19;213.35;146.63;98.96;189.67;196.1;186.85;125.68;131.92;183.13;107.79;200.05;150.68;203.76;189.07;241.04;283.05;133.94;174.99;68.39;305.03;139.86;132.89;10.53
1951-03-01;144.7;302.64;151.5;266.61;194.75;143.63;187.93;258.54;228.34;108.41;230.62;139.33;186.06;141.79;152.4;229.32;437.39;255.19;304.35;187.45;398.46;251.0;244.71;84.81
1951-04-01;60.95;188.36;43.56;49.28;60.1;52.94;43.34;51.71;94.13;59.39;52.27;72.68;52.29;45.8;64.6;53.71;189.72;40.26;52.73;74.02;128.8;45.95;157.91;110.54
1951-05-01;36.97;115.36;55.13;64.35;28.84;39.82;62.36;63.35;47.14;43.06;41.41;62.82;61.02;46.73;50.7;62.44;134.35;56.11;79.19;22.13;86.74;21.35;75.96;34.05
1951-06-01;9.94;11.33;102.72;2.73;7.85;58.24;44.73;2.69;3.27;25.85;5.61;63.02;20.65;63.19;13.21;82.5;18.46;4.27;1.43;2.2;7.6;4.35;10.31;35.59
1951-07-01;20.74;8.62;41.77;1.86;22.36;47.61;23.57;2.03;0.51;32.63;12.56;35.66;14.1;27.96;27.22;7.94;2.82;1.99;0.18;1.49;0.59;18.66;2.78;14.36
1951-08-01;16.57;14.29;65.49;0.59;17.62;33.15;31.16;0.77;0.01;38.26;4.89;33.34;18.28;20.77;35.27;80.08;16.77;1.16;0.02;0.27;7.65;5.4;1.76;4.8
1951-09-01;13.09;75.13;69.09;11.83;3.9;52.91;48.88;13.26;3.97;11.74;8.87;28.26;39.28;34.0;4.78;72.7;131.07;7.43;17.78;2.07;85.22;4.06;13.44;2.68
1951-10-01;158.65;166.97;130.73;105.81;112.59;184.96;223.25;144.32;74.11;180.17;116.97;237.06;144.7;235.8;119.94;119.15;162.1;144.09;115.01;27.62;160.63;77.83;104.47;2.28
1951-11-01;154.19;188.62;143.17;140.92;140.47;114.06;180.96;151.55;82.82;117.04;158.48;124.2;142.17;139.02;92.88;168.0;253.68;159.27;126.43;50.84;253.75;153.59;131.33;4.55
1951-12-01;223.55;270.78;103.31;254.85;171.19;151.7;249.04;266.06;284.87;159.0;235.04;189.21;192.3;160.19;126.31;217.54;304.48;252.57;267.72;189.04;260.99;174.72;237.01;47.03
1952-01-01;229.42;278.75;75.83;182.42;279.78;148.44;177.16;199.7;196.56;183.96;231.94;179.11;205.42;157.55;193.69;268.76;297.22;195.37;200.12;81.9;304.78;240.47;169.29;20.33
1952-02-01;253.54;330.83;112.93;178.84;308.91;145.34;203.78;211.78;231.05;283.18;215.44;228.15;221.19;180.21;317.1;304.66;351.23;236.92;222.67;107.99;359.46;231.78;221.37;71.11
1952-03-01;183.99;293.97;145.64;267.13;204.35;135.29;114.44;284.4;263.95;160.99;234.17;128.28;170.54;106.0;177.14;146.54;339.53;248.42;307.44;209.24;289.22;224.41;279.92;131.53
1952-04-01;37.4;209.64;28.44;76.98;33.45;39.41;76.25;87.61;148.91;14.88;63.56;31.26;79.7;40.34;31.05;88.05;228.9;84.31;130.05;54.48;187.0;39.93;148.34;32.04
1952-05-01;18.21;84.64;189.82;16.74;16.82;89.28;138.21;11.68;16.25;12.55;23.84;43.98;35.73;101.89;21.08;49.14;44.06;11.88;4.97;7.55;13.08;13.43;54.07;21.94
1952-06-01;59.96;20.75;124.66;8.74;76.94;128.78;98.05;4.54;0.01;111.59;41.15;156.98;38.2;163.45;108.74;67.08;33.74;5.42;0.16;2.5;10.57;41.94;3.87;12.16
1952-07-01;9.12;7.71;144.28;5.12;28.57;78.63;55.57;1.57;0.09;12.12;13.05;40.03;19.3;61.59;25.08;26.07;5.44;1.55;0.0;3.45;1.05;34.15;3.4;8.36
1952-08-01;7.04;18.68;67.21;0.98;12.33;40.84;34.78;0.52;0.23;15.05;2.58;22.41;11.91;28.71;22.7;45.95;27.28;0.78;0.17;0.99;11.98;4.96;1.38;5.84
1952-09-01;76.85;81.43;106.33;75.01;65.03;150.3;129.68;60.15;34.19;90.8;76.66;135.84;61.47;155.83;82.42;65.08;87.58;44.79;37.3;34.34;62.96;60.48;29.22;2.18
1952-10-01;119.42;123.52;133.17;90.14;118.63;163.43;229.35;99.11;52.64;118.55;108.25;158.35;130.6;190.68;106.08;105.91;137.61;102.88;67.44;35.22;143.55;106.8;63.68;15.57
1952-11-01;204.5;168.06;85.38;237.44;189.78;110.67;238.47;245.24;200.24;170.36;222.77;166.54;150.62;172.14;147.96;162.73;189.21;189.41;280.92;177.59;220.94;214.81;163.24;31.07
1952-12-01;209.54;327.43;63.27;317.85;294.4;106.61;157.05;240.97;363.21;134.71;344.84;137.1;177.52;109.62;185.6;232.12;344.39;218.11;335.17;303.89;320.89;400.97;330.38;113.86
1953-01-01;235.47;273.25;68.37;120.89;197.91;115.83;128.58;133.52;98.44;246.88;162.17;242.25;178.55;147.43;182.25;265.55;319.07;142.93;110.27;35.53;287.77;145.3;143.93;5.52
1953-02-01;187.41;297.23;46.38;174.96;242.66;100.15;87.77;188.03;178.88;212.43;180.09;182.62;144.0;109.12;231.77;228.17;370.14;163.04;229.9;118.78;360.76;213.92;192.03;56.98
1953-03-01;113.84;308.86;77.48;202.49;113.65;111.31;108.97;208.68;183.04;97.96;170.05;116.97;162.37;111.08;93.94;234.95;398.63;202.18;224.36;96.93;362.64;158.29;212.65;50.18
1953-04-01;146.74;212.84;40.01;119.26;140.05;55.87;99.38;142.7;72.14;136.08;139.19;110.31;109.28;59.06;155.64;117.75;182.43;139.25;141.11;42.49;146.8;99.12;144.38;44.69
1953-05-01;36.0;63.34;165.8;6.11;43.06;106.3;211.43;5.72;1.55;58.31;21.88;114.16;69.97;150.35;59.17;91.17;93.54;9.62;3.87;2.9;39.19;26.31;18.49;19.83
1953-06-01;19.09;12.39;132.16;4.06;14.69;52.69;64.84;3.5;4.94;28.42;12.26;33.79;22.83;47.83;24.31;33.23;20.7;5.01;1.32;2.61;6.03;5.19;6.95;26.31
1953-07-01;22.43;17.22;45.03;5.37;21.49;72.15;53.4;6.12;1.17;40.5;11.84;73.03;29.0;82.83;33.99;11.92;6.89;13.25;3.98;1.42;3.12;18.34;8.61;14.9
1953-08-01;21.63;15.34;73.24;1.61;24.24;76.2;32.48;5.74;0.69;43.75;8.06;45.9;22.9;55.58;36.49;30.89;10.19;11.61;0.62;0.78;6.25;9.79;5.86;5.44
1953-09-01;57.27;143.59;223.57;80.24;46.09;132.28;179.36;76.98;64.63;52.01;68.82;79.84;124.01;126.46;49.46;95.37;184.42;90.64;66.62;28.32;154.97;42.76;109.58;3.83
1953-10-01;124.97;206.24;169.86;129.84;87.03;202.52;266.14;145.64;143.35;118.08;119.28;150.99;150.56;219.42;99.56;154.24;208.54;168.7;157.06;58.0;216.89;86.03;157.27;3.48
1953-11-01;196.9;201.32;92.46;223.4;194.32;98.11;180.49;234.7;157.22;142.68;216.62;121.35;143.65;126.05;150.32;188.67;270.2;200.23;217.91;162.42;248.37;208.96;150.0;98.34
1953-12-01;185.56;328.99;52.15;389.51;186.48;110.86;141.81;354.68;311.72;98.35;337.12;142.94;192.72;127.51;113.6;247.56;368.67;303.55;400.21;255.41;320.77;310.23;286.6;36.89
1954-01-01;233.18;264.55;123.76;122.46;217.44;203.43;269.25;123.46;153.3;246.77;196.33;269.37;218.06;265.01;183.63;263.83;320.75;159.88;125.89;70.11;301.64;195.32;177.01;46.58
1954-02-01;190.45;304.95;143.0;195.11;172.95;186.32;143.68;226.1;235.33;214.98;174.47;168.58;184.4;154.59;188.9;287.35;340.46;210.95;244.44;143.01;350.23;142.98;221.1;93.39
1954-03-01;135.97;297.38;87.26;99.32;152.65;142.09;127.66;105.74;172.94;155.29;112.4;166.6;118.87;138.79;130.37;256.72;321.72;101.98;146.34;108.43;310.95;124.51;230.02;102.75
1954-04-01;52.74;173.47;142.91;40.88;60.29;181.4;154.51;41.8;82.44;50.03;45.24;110.97;71.49;176.37;66.74;117.18;176.07;45.9;64.77;59.26;128.89;46.02;130.44;73.79
1954-05-01;71.08;60.26;156.86;45.34;87.15;186.84;270.96;36.48;9.77;105.95;68.11;207.33;98.09;272.74;84.82;80.04;44.02;40.9;9.27;12.06;27.11;68.21;40.56;42.14
1954-06-01;19.6;18.61;274.98;4.46;14.54;142.13;132.48;2.17;1.23;43.58;10.12;93.62;32.62;148.52;27.65;50.6;19.89;3.74;0.83;1.89;8.11;7.33;6.88;24.04
1954-07-01;8.78;6.99;203.99;0.11;11.07;160.69;102.03;0.08;0.0;19.19;2.33;68.7;23.58;138.49;22.78;23.07;3.16;1.15;0.0;1.68;0.77;11.67;2.18;6.66
1954-08-01;3.68;12.81;58.03;0.06;11.23;61.76;11.86;0.06;0.2;5.95;0.29;18.65;8.04;35.17;14.97;12.02;5.5;0.69;0.0;1.23;4.17;5.96;1.14;7.48
1954-09-01;42.84;65.66;163.89;4.99;28.79;160.15;157.42;5.73;7.66;59.61;19.52;109.99;68.01;150.62;41.87;79.45;92.52;16.6;5.46;0.81;78.74;14.71;22.63;1.2
1954-10-01;137.21;116.45;204.9;12.92;142.86;219.22;179.09;14.33;30.97;170.13;60.96;164.93;94.32;205.52;148.39;84.19;114.51;29.31;13.42;17.95;141.78;73.56;48.92;0.94
1954-11-01;131.56;236.12;37.38;277.05;140.65;47.01;43.77;242.54;223.12;48.28;231.36;41.03;124.58;32.54;76.08;148.53;265.51;236.21;188.82;217.9;288.17;240.79;204.26;98.41
1954-12-01;208.17;239.47;118.33;242.38;197.11;128.8;190.85;241.18;192.87;140.34;237.97;182.87;174.15;171.8;165.66;162.65;253.42;276.56;187.25;145.38;239.7;203.34;174.83;28.7
1955-01-01;328.45;323.05;75.34;361.58;296.59;76.68;107.86;390.39;330.34;253.81;360.46;185.94;273.53;84.77;249.67;303.14;335.22;402.64;414.28;224.06;365.52;310.38;325.54;94.25
1955-02-01;113.59;307.91;103.74;110.25;85.36;114.99;60.88;142.33;132.79;116.82;96.19;100.15;147.7;86.73;93.92;252.1;293.85;172.34;127.25;52.15;294.78;67.45;212.71;50.17
1955-03-01;136.36;351.4;131.47;82.02;152.67;177.02;223.72;114.46;132.89;146.52;99.63;187.65;169.28;197.98;149.43;291.8;404.44;152.55;120.87;41.42;346.8;100.88;228.42;45.59
1955-04-01;103.89;199.01;145.75;156.92;96.76;125.68;103.41;185.04;147.46;63.9;130.63;97.53;85.53;120.3;88.55;107.23;202.3;153.96;166.83;90.21;160.26;80.03;142.31;79.16
1955-05-01;30.69;65.53;159.59;2.67;27.71;141.61;150.37;2.03;0.57;50.1;14.61;102.88;43.66;161.8;41.93;90.03;62.68;5.3;1.94;1.18;37.12;14.17;28.32;22.42
1955-06-01;18.66;11.49;188.53;7.18;15.67;181.79;183.53;2.85;0.67;49.09;10.28;147.48;48.41;232.44;25.6;39.21;16.95;6.29;3.14;2.08;7.22;9.45;8.36;3.88
1955-07-01;17.72;6.15;105.62;0.0;13.72;152.11;100.33;0.28;0.0;39.35;5.88;101.6;30.32;151.22;20.48;40.05;3.57;1.35;0.0;1.21;0.6;10.7;3.11;5.98
1955-08-01;35.14;29.89;73.38;0.0;33.52;94.3;101.0;0.45;0.02;72.64;9.18;69.16;26.87;90.62;59.68;23.13;12.08;1.1;0.0;0.4;6.83;8.84;7.5;4.43
1955-09-01;11.58;56.61;57.11;0.03;2.2;79.57;29.12;0.48;0.51;14.11;1.19;41.52;32.69;57.97;3.28;45.91;71.75;4.56;0.3;0.38;52.49;1.06;16.47;12.09
1955-10-01;147.46;190.1;91.7;268.38;119.1;62.64;103.17;291.4;203.12;96.49;222.51;82.02;154.48;74.91;100.35;107.22;180.87;256.92;267.78;128.81;192.21;169.42;166.4;12.01
1955-11-01;214.93;175.42;45.98;217.34;192.75;76.39;71.58;217.78;246.33;173.81;219.7;114.04;116.66;73.55;170.35;167.56;191.88;180.65;200.89;217.64;180.9;213.32;180.17;33.68
1955-12-01;244.58;319.47;99.66;361.51;251.58;128.99;234.93;318.43;282.85;156.61;365.98;183.61;230.01;156.85;163.53;235.0;319.05;318.26;299.16;214.44;351.86;358.32;272.39;25.03
1956-01-01;137.5;304.8;152.03;90.18;99.85;184.09;252.02;99.67;141.61;140.69;104.75;176.84;195.33;212.14;104.38;309.56;365.48;124.69;115.24;42.44;306.17;82.55;195.29;11.73
1956-02-01;181.78;312.77;83.59;180.22;195.07;144.27;85.11;226.71;299.36;184.24;167.89;134.81;171.25;103.89;199.73;222.02;284.38;224.73;290.42;124.68;323.0;151.22;271.38;94.13
1956-03-01;135.52;246.47;169.93;190.56;123.25;169.76;195.17;199.54;183.88;131.77;161.05;144.94;129.8;166.45;132.12;121.95;274.41;160.82;203.75;155.2;236.21;143.73;196.26;89.07
1956-04-01;133.61;259.27;128.28;113.56;101.58;130.31;237.76;143.38;140.87;112.56;124.23;157.98;140.11;179.14;103.14;124.31;261.93;178.94;137.23;38.05;228.41;71.5;211.92;49.36
