date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
1982-06-01;46.28;20.42;291.86;2.48;41.94;234.46;245.87;7.06;0.04;137.16;15.07;227.1;69.23;276.12;101.95;26.73;25.18;21.12;0.01;0.52;10.26;5.63;4.61;17.46
1982-07-01;24.08;9.79;184.14;9.21;26.06;141.03;136.33;7.11;0.01;45.18;15.69;123.89;45.95;207.99;48.12;40.88;11.75;9.97;0.67;0.7;2.82;8.63;1.65;12.04
1982-08-01;32.53;21.78;240.71;4.77;29.7;150.59;72.77;19.83;8.01;35.77;10.77;42.86;40.9;114.62;72.54;56.08;35.27;30.23;29.56;3.94;24.2;2.67;18.46;9.61
1982-09-01;43.21;126.11;163.11;31.92;24.74;70.79;63.63;50.14;53.52;28.22;50.94;31.93;55.8;44.56;28.37;104.49;134.73;61.75;55.96;21.64;155.4;14.35;91.83;9.14
1982-10-01;223.66;97.23;253.1;135.15;175.86;267.13;247.52;181.1;90.92;236.95;159.21;222.36;192.78;283.22;183.67;123.46;121.27;160.35;183.12;40.03;149.47;139.47;115.6;4.88
1982-11-01;161.86;133.83;362.28;96.79;153.87;309.16;351.77;149.61;126.62;172.8;157.38;287.3;200.87;429.71;154.0;195.69;179.71;166.52;129.45;36.55;194.88;102.06;122.45;1.51
1982-12-01;321.58;229.94;110.88;265.63;396.52;133.8;195.85;308.63;195.63;281.99;331.92;274.69;280.0;159.72;314.3;236.5;263.54;304.99;234.73;112.72;259.62;346.35;235.12;32.89
1983-01-01;380.36;262.43;151.37;490.81;373.66;184.04;203.34;435.59;382.71;324.69;459.9;234.46;333.87;191.25;246.78;255.44;288.1;423.51;427.35;284.23;344.31;434.34;306.45;77.97
1983-02-01;303.98;267.42;263.82;308.79;253.58;233.69;138.22;260.23;279.05;252.8;344.95;108.76;162.4;179.7;210.62;205.0;255.93;236.97;327.63;183.8;294.54;315.94;260.98;117.25
1983-03-01;227.25;313.46;141.48;253.79;289.3;145.39;220.76;301.17;279.27;203.44;245.66;191.55;158.72;194.0;206.84;224.87;316.17;228.83;271.35;158.4;302.67;228.4;286.34;85.04
1983-04-01;161.14;122.67;277.13;150.19;153.61;161.05;219.16;135.88;66.01;164.08;178.78;144.37;136.26;203.06;168.17;115.54;130.54;128.73;95.53;60.72;100.27;173.27;73.83;20.39
1983-05-01;145.16;45.8;320.35;29.87;140.58;304.2;334.0;41.64;7.54;227.07;65.89;308.24;115.74;385.73;143.39;100.44;61.25;38.34;23.14;9.42;38.78;69.16;24.39;4.39
1983-06-01;55.91;18.02;145.29;7.79;125.2;181.11;213.09;5.89;0.27;156.55;28.23;258.17;38.27;212.63;170.91;16.01;30.38;9.47;2.1;0.82;17.97;21.42;6.92;8.05
1983-07-01;53.52;13.36;430.14;38.75;53.26;663.94;103.14;33.36;0.61;32.71;48.09;47.34;32.57;557.09;54.49;9.98;13.86;33.4;15.1;3.75;9.51;30.88;5.33;8.68
1983-08-01;0.79;27.98;164.25;1.29;3.9;164.98;2.69;0.53;0.76;5.85;3.55;1.51;0.02;30.13;15.9;3.38;18.82;0.18;0.12;0.24;0.77;2.29;6.76;6.03
1983-09-01;191.45;65.37;123.04;48.39;287.24;172.4;261.65;71.35;18.17;226.67;121.12;243.22;114.27;268.03;260.12;42.4;67.73;79.59;45.02;10.52;58.77;90.04;46.27;0.27
1983-10-01;231.17;211.61;199.31;199.58;184.73;116.94;205.78;166.67;118.37;147.46;241.34;123.6;154.15;180.15;142.77;107.36;210.43;155.97;140.46;82.34;252.1;207.51;163.31;1.4
1983-11-01;170.35;155.08;84.92;244.27;188.56;148.16;162.97;248.78;215.84;152.29;221.46;125.49;178.13;159.92;156.47;184.7;182.23;201.55;239.88;216.85;195.72;253.93;207.78;25.34
1983-12-01;327.73;276.54;80.83;329.59;392.75;153.37;116.7;335.14;296.92;253.11;341.62;162.62;225.7;164.5;286.33;204.76;262.46;314.22;336.62;199.06;274.66;335.81;299.48;22.56
1984-01-01;191.37;260.47;307.86;122.71;152.19;190.38;170.28;145.54;144.35;193.1;173.46;152.81;228.23;169.67;187.3;246.21;281.11;195.15;141.08;73.01;236.32;118.53;165.92;27.77
1984-02-01;93.46;291.93;111.0;83.53;54.02;142.67;90.82;113.16;139.69;65.9;88.7;72.65;130.67;96.4;34.69;244.93;251.91;140.49;140.72;49.95;255.87;41.51;189.57;17.05
